No,dteday,Musim,Tahun,Bulan,Jam,Hari_Libur,Hari,Hari_Kerja,Cuaca,Suhu,Suhu yang Dirasakan,Kelembaban,Kecepatan Angin,Jumlah
2702,4/27/2011,Musim Semi,0,April,12,Tidak,Selasa,Iya,Cerah,0.66,0.6061,0.78,0.3284,173
2703,4/27/2011,Musim Semi,0,April,13,Tidak,Selasa,Iya,Cerah,0.64,0.5909,0.78,0.2985,150
2704,4/27/2011,Musim Semi,0,April,14,Tidak,Selasa,Iya,Cerah,0.68,0.6364,0.74,0.2836,148
2705,4/27/2011,Musim Semi,0,April,15,Tidak,Selasa,Iya,Cerah,0.7,0.6515,0.65,0.4925,138
2706,4/27/2011,Musim Semi,0,April,16,Tidak,Selasa,Iya,Cerah,0.7,0.6515,0.7,0.3881,218
2707,4/27/2011,Musim Semi,0,April,17,Tidak,Selasa,Iya,Hujan,0.66,0.6061,0.83,0.3881,521
2708,4/27/2011,Musim Semi,0,April,18,Tidak,Selasa,Iya,Hujan,0.66,0.6061,0.83,0.3881,412
2709,4/27/2011,Musim Semi,0,April,19,Tidak,Selasa,Iya,Cerah,0.62,0.5909,0.78,0.2836,260
2710,4/27/2011,Musim Semi,0,April,20,Tidak,Selasa,Iya,Cerah,0.64,0.5758,0.83,0.3284,218
2711,4/27/2011,Musim Semi,0,April,21,Tidak,Selasa,Iya,Cerah,0.62,0.5606,0.88,0.2836,145
2712,4/27/2011,Musim Semi,0,April,22,Tidak,Selasa,Iya,Berawan,0.62,0.5606,0.88,0.3284,129
2713,4/27/2011,Musim Semi,0,April,23,Tidak,Selasa,Iya,Berawan,0.62,0.5606,0.88,0.3582,78
2714,4/28/2011,Musim Semi,0,April,0,Tidak,Rabu,Iya,Cerah,0.64,0.5909,0.78,0.3582,54
2715,4/28/2011,Musim Semi,0,April,1,Tidak,Rabu,Iya,Berawan,0.62,0.5758,0.83,0.3881,20
2716,4/28/2011,Musim Semi,0,April,2,Tidak,Rabu,Iya,Berawan,0.62,0.5758,0.83,0.4478,21
2717,4/28/2011,Musim Semi,0,April,3,Tidak,Rabu,Iya,Berawan,0.64,0.5909,0.78,0.3881,3
2718,4/28/2011,Musim Semi,0,April,4,Tidak,Rabu,Iya,Berawan,0.62,0.5758,0.83,0.4179,9
2719,4/28/2011,Musim Semi,0,April,5,Tidak,Rabu,Iya,Berawan,0.62,0.5758,0.83,0.3881,13
2720,4/28/2011,Musim Semi,0,April,6,Tidak,Rabu,Iya,Berawan,0.64,0.5909,0.78,0.4627,86
2721,4/28/2011,Musim Semi,0,April,7,Tidak,Rabu,Iya,Berawan,0.64,0.5909,0.78,0.4478,215
2722,4/28/2011,Musim Semi,0,April,8,Tidak,Rabu,Iya,Berawan,0.66,0.6061,0.78,0.4478,398
2723,4/28/2011,Musim Semi,0,April,9,Tidak,Rabu,Iya,Hujan,0.62,0.5606,0.88,0.3284,183
2724,4/28/2011,Musim Semi,0,April,10,Tidak,Rabu,Iya,Berawan,0.62,0.5606,0.88,0.2836,54
2725,4/28/2011,Musim Semi,0,April,11,Tidak,Rabu,Iya,Berawan,0.62,0.5758,0.83,0.2836,84
2726,4/28/2011,Musim Semi,0,April,12,Tidak,Rabu,Iya,Berawan,0.62,0.5909,0.78,0.2537,107
2727,4/28/2011,Musim Semi,0,April,13,Tidak,Rabu,Iya,Berawan,0.62,0.5758,0.83,0.2985,121
2728,4/28/2011,Musim Semi,0,April,14,Tidak,Rabu,Iya,Cerah,0.62,0.5758,0.83,0.2985,142
2729,4/28/2011,Musim Semi,0,April,15,Tidak,Rabu,Iya,Cerah,0.66,0.6212,0.69,0.3284,163
2730,4/28/2011,Musim Semi,0,April,16,Tidak,Rabu,Iya,Cerah,0.62,0.5909,0.78,0.2537,270
2731,4/28/2011,Musim Semi,0,April,17,Tidak,Rabu,Iya,Cerah,0.64,0.6212,0.47,0.3582,455
2732,4/28/2011,Musim Semi,0,April,18,Tidak,Rabu,Iya,Cerah,0.64,0.6212,0.47,0.3582,530
2733,4/28/2011,Musim Semi,0,April,19,Tidak,Rabu,Iya,Cerah,0.62,0.6212,0.43,0.2985,404
2734,4/28/2011,Musim Semi,0,April,20,Tidak,Rabu,Iya,Cerah,0.58,0.5455,0.43,0.2239,269
2735,4/28/2011,Musim Semi,0,April,21,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.46,0.1343,194
2736,4/28/2011,Musim Semi,0,April,22,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.45,0.1642,153
2737,4/28/2011,Musim Semi,0,April,23,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.39,0.0896,110
2738,4/29/2011,Musim Semi,0,April,0,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.39,0.2836,48
2739,4/29/2011,Musim Semi,0,April,1,Tidak,Kamis,Iya,Cerah,0.5,0.4848,0.45,0.0896,31
2740,4/29/2011,Musim Semi,0,April,2,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.63,0.1045,10
2741,4/29/2011,Musim Semi,0,April,3,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.59,0.0896,5
2742,4/29/2011,Musim Semi,0,April,4,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.51,0.1343,6
2743,4/29/2011,Musim Semi,0,April,5,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.47,0.1343,25
2744,4/29/2011,Musim Semi,0,April,6,Tidak,Kamis,Iya,Cerah,0.5,0.4848,0.45,0.2836,71
2745,4/29/2011,Musim Semi,0,April,7,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.42,0.194,240
2746,4/29/2011,Musim Semi,0,April,8,Tidak,Kamis,Iya,Cerah,0.54,0.5152,0.39,0.2985,421
2747,4/29/2011,Musim Semi,0,April,9,Tidak,Kamis,Iya,Cerah,0.54,0.5152,0.39,0.3284,230
2748,4/29/2011,Musim Semi,0,April,10,Tidak,Kamis,Iya,Cerah,0.56,0.5303,0.4,0.2836,156
2749,4/29/2011,Musim Semi,0,April,11,Tidak,Kamis,Iya,Cerah,0.6,0.6212,0.38,0.2239,157
2750,4/29/2011,Musim Semi,0,April,12,Tidak,Kamis,Iya,Cerah,0.56,0.5303,0.37,0.2836,223
2751,4/29/2011,Musim Semi,0,April,13,Tidak,Kamis,Iya,Cerah,0.56,0.5303,0.37,0.2985,308
2752,4/29/2011,Musim Semi,0,April,14,Tidak,Kamis,Iya,Cerah,0.6,0.6212,0.35,0.3284,248
2753,4/29/2011,Musim Semi,0,April,15,Tidak,Kamis,Iya,Berawan,0.56,0.5303,0.4,0.2985,252
2754,4/29/2011,Musim Semi,0,April,16,Tidak,Kamis,Iya,Berawan,0.54,0.5152,0.42,0.3582,299
2755,4/29/2011,Musim Semi,0,April,17,Tidak,Kamis,Iya,Berawan,0.52,0.5,0.45,0.3881,508
2756,4/29/2011,Musim Semi,0,April,18,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.48,0.3582,439
2757,4/29/2011,Musim Semi,0,April,19,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.55,0.3284,270
2758,4/29/2011,Musim Semi,0,April,20,Tidak,Kamis,Iya,Cerah,0.48,0.4697,0.48,0.2239,194
2759,4/29/2011,Musim Semi,0,April,21,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.51,0.194,195
2760,4/29/2011,Musim Semi,0,April,22,Tidak,Kamis,Iya,Cerah,0.42,0.4242,0.58,0.1642,146
2761,4/29/2011,Musim Semi,0,April,23,Tidak,Kamis,Iya,Berawan,0.44,0.4394,0.54,0.0896,113
2762,4/30/2011,Musim Semi,0,April,0,Tidak,Jumat,Tidak,Berawan,0.44,0.4394,0.54,0.2537,106
2763,4/30/2011,Musim Semi,0,April,1,Tidak,Jumat,Tidak,Berawan,0.44,0.4394,0.54,0.1642,74
2764,4/30/2011,Musim Semi,0,April,2,Tidak,Jumat,Tidak,Berawan,0.44,0.4394,0.54,0.2239,65
2765,4/30/2011,Musim Semi,0,April,3,Tidak,Jumat,Tidak,Berawan,0.42,0.4242,0.54,0.194,17
2766,4/30/2011,Musim Semi,0,April,4,Tidak,Jumat,Tidak,Berawan,0.42,0.4242,0.54,0.2239,7
2767,4/30/2011,Musim Semi,0,April,5,Tidak,Jumat,Tidak,Cerah,0.42,0.4242,0.54,0.3881,7
2768,4/30/2011,Musim Semi,0,April,6,Tidak,Jumat,Tidak,Cerah,0.4,0.4091,0.58,0.2836,21
2769,4/30/2011,Musim Semi,0,April,7,Tidak,Jumat,Tidak,Cerah,0.4,0.4091,0.54,0.3881,48
2770,4/30/2011,Musim Semi,0,April,8,Tidak,Jumat,Tidak,Cerah,0.4,0.4091,0.54,0.2985,91
2771,4/30/2011,Musim Semi,0,April,9,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.51,0.3582,156
2772,4/30/2011,Musim Semi,0,April,10,Tidak,Jumat,Tidak,Cerah,0.48,0.4697,0.44,0.3881,279
2773,4/30/2011,Musim Semi,0,April,11,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.42,0.3582,321
2774,4/30/2011,Musim Semi,0,April,12,Tidak,Jumat,Tidak,Cerah,0.52,0.5,0.42,0.3881,416
2775,4/30/2011,Musim Semi,0,April,13,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.39,0.2985,455
2776,4/30/2011,Musim Semi,0,April,14,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.39,0.2239,452
2777,4/30/2011,Musim Semi,0,April,15,Tidak,Jumat,Tidak,Cerah,0.56,0.5303,0.37,0.1343,499
2778,4/30/2011,Musim Semi,0,April,16,Tidak,Jumat,Tidak,Cerah,0.58,0.5455,0.37,0.194,464
2779,4/30/2011,Musim Semi,0,April,17,Tidak,Jumat,Tidak,Cerah,0.56,0.5303,0.43,0.1343,407
2780,4/30/2011,Musim Semi,0,April,18,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.43,0.1343,371
2781,4/30/2011,Musim Semi,0,April,19,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.43,0.1343,387
2782,4/30/2011,Musim Semi,0,April,20,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.62,0.1343,224
2783,4/30/2011,Musim Semi,0,April,21,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.62,0.1343,177
2784,4/30/2011,Musim Semi,0,April,22,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.67,0.1045,143
2785,4/30/2011,Musim Semi,0,April,23,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.67,0.1045,125
2786,5/1/2011,Musim Semi,0,Mei,0,Tidak,Sabtu,Tidak,Cerah,0.42,0.4242,0.67,0.0896,96
2787,5/1/2011,Musim Semi,0,Mei,1,Tidak,Sabtu,Tidak,Cerah,0.42,0.4242,0.69,0.1045,59
2788,5/1/2011,Musim Semi,0,Mei,2,Tidak,Sabtu,Tidak,Cerah,0.42,0.4242,0.77,0.1045,50
2789,5/1/2011,Musim Semi,0,Mei,3,Tidak,Sabtu,Tidak,Cerah,0.4,0.4091,0.82,0.1045,23
2790,5/1/2011,Musim Semi,0,Mei,4,Tidak,Sabtu,Tidak,Cerah,0.4,0.4091,0.76,0.1045,17
2791,5/1/2011,Musim Semi,0,Mei,5,Tidak,Sabtu,Tidak,Cerah,0.4,0.4091,0.82,0.0896,10
2792,5/1/2011,Musim Semi,0,Mei,6,Tidak,Sabtu,Tidak,Berawan,0.4,0.4091,0.82,0.0896,13
2793,5/1/2011,Musim Semi,0,Mei,7,Tidak,Sabtu,Tidak,Berawan,0.42,0.4242,0.77,0.0896,33
2794,5/1/2011,Musim Semi,0,Mei,8,Tidak,Sabtu,Tidak,Berawan,0.44,0.4394,0.77,0.1343,59
2795,5/1/2011,Musim Semi,0,Mei,9,Tidak,Sabtu,Tidak,Berawan,0.46,0.4545,0.72,0.1343,141
2796,5/1/2011,Musim Semi,0,Mei,10,Tidak,Sabtu,Tidak,Berawan,0.48,0.4697,0.63,0.194,264
2797,5/1/2011,Musim Semi,0,Mei,11,Tidak,Sabtu,Tidak,Cerah,0.46,0.4545,0.82,0.1045,250
2798,5/1/2011,Musim Semi,0,Mei,12,Tidak,Sabtu,Tidak,Berawan,0.48,0.4697,0.77,0.1045,281
2799,5/1/2011,Musim Semi,0,Mei,13,Tidak,Sabtu,Tidak,Berawan,0.5,0.4848,0.63,0.1642,332
2800,5/1/2011,Musim Semi,0,Mei,14,Tidak,Sabtu,Tidak,Berawan,0.5,0.4848,0.68,0.1045,238
2801,5/1/2011,Musim Semi,0,Mei,15,Tidak,Sabtu,Tidak,Berawan,0.5,0.4848,0.72,0,266
2802,5/1/2011,Musim Semi,0,Mei,16,Tidak,Sabtu,Tidak,Berawan,0.5,0.4848,0.72,0.194,214
2803,5/1/2011,Musim Semi,0,Mei,17,Tidak,Sabtu,Tidak,Berawan,0.48,0.4697,0.82,0.2537,196
2804,5/1/2011,Musim Semi,0,Mei,18,Tidak,Sabtu,Tidak,Berawan,0.46,0.4545,0.82,0.0896,159
2805,5/1/2011,Musim Semi,0,Mei,19,Tidak,Sabtu,Tidak,Berawan,0.46,0.4545,0.84,0.1045,178
2806,5/1/2011,Musim Semi,0,Mei,20,Tidak,Sabtu,Tidak,Berawan,0.46,0.4545,0.82,0,121
2807,5/1/2011,Musim Semi,0,Mei,21,Tidak,Sabtu,Tidak,Berawan,0.46,0.4545,0.82,0,105
2808,5/1/2011,Musim Semi,0,Mei,22,Tidak,Sabtu,Tidak,Berawan,0.46,0.4545,0.82,0,100
2809,5/1/2011,Musim Semi,0,Mei,23,Tidak,Sabtu,Tidak,Cerah,0.46,0.4545,0.77,0.194,146
2810,5/2/2011,Musim Semi,0,Mei,0,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.72,0.1343,177
2811,5/2/2011,Musim Semi,0,Mei,1,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.72,0.1343,114
2812,5/2/2011,Musim Semi,0,Mei,2,Tidak,Minggu,Iya,Berawan,0.44,0.4394,0.77,0.2239,35
2813,5/2/2011,Musim Semi,0,Mei,3,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.77,0.1343,16
2814,5/2/2011,Musim Semi,0,Mei,4,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.77,0.1642,17
2815,5/2/2011,Musim Semi,0,Mei,5,Tidak,Minggu,Iya,Berawan,0.44,0.4394,0.77,0.1343,20
2816,5/2/2011,Musim Semi,0,Mei,6,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.88,0.1045,62
2817,5/2/2011,Musim Semi,0,Mei,7,Tidak,Minggu,Iya,Berawan,0.46,0.4545,0.82,0.3284,209
2818,5/2/2011,Musim Semi,0,Mei,8,Tidak,Minggu,Iya,Berawan,0.48,0.4697,0.77,0.2239,371
2819,5/2/2011,Musim Semi,0,Mei,9,Tidak,Minggu,Iya,Berawan,0.5,0.4848,0.77,0.2836,172
2820,5/2/2011,Musim Semi,0,Mei,10,Tidak,Minggu,Iya,Berawan,0.54,0.5152,0.77,0.2239,108
2821,5/2/2011,Musim Semi,0,Mei,11,Tidak,Minggu,Iya,Cerah,0.58,0.5455,0.73,0.2985,130
2822,5/2/2011,Musim Semi,0,Mei,12,Tidak,Minggu,Iya,Cerah,0.62,0.6061,0.69,0.2239,187
2823,5/2/2011,Musim Semi,0,Mei,13,Tidak,Minggu,Iya,Berawan,0.62,0.6061,0.69,0.194,170
2824,5/2/2011,Musim Semi,0,Mei,14,Tidak,Minggu,Iya,Cerah,0.64,0.6061,0.69,0.2239,181
2825,5/2/2011,Musim Semi,0,Mei,15,Tidak,Minggu,Iya,Cerah,0.66,0.6212,0.61,0.194,155
2826,5/2/2011,Musim Semi,0,Mei,16,Tidak,Minggu,Iya,Cerah,0.66,0.6212,0.61,0.2239,269
2827,5/2/2011,Musim Semi,0,Mei,17,Tidak,Minggu,Iya,Cerah,0.66,0.6212,0.65,0.194,537
2828,5/2/2011,Musim Semi,0,Mei,18,Tidak,Minggu,Iya,Berawan,0.64,0.6061,0.65,0.194,518
2829,5/2/2011,Musim Semi,0,Mei,19,Tidak,Minggu,Iya,Berawan,0.62,0.6061,0.69,0.1343,314
2830,5/2/2011,Musim Semi,0,Mei,20,Tidak,Minggu,Iya,Berawan,0.62,0.6061,0.69,0.1343,218
2831,5/2/2011,Musim Semi,0,Mei,21,Tidak,Minggu,Iya,Berawan,0.6,0.5909,0.73,0.1045,232
2832,5/2/2011,Musim Semi,0,Mei,22,Tidak,Minggu,Iya,Berawan,0.6,0.5909,0.73,0,125
2833,5/2/2011,Musim Semi,0,Mei,23,Tidak,Minggu,Iya,Berawan,0.56,0.5303,0.83,0.194,64
2834,5/3/2011,Musim Semi,0,Mei,0,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.83,0.2239,16
2835,5/3/2011,Musim Semi,0,Mei,1,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.78,0.2537,14
2836,5/3/2011,Musim Semi,0,Mei,2,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.78,0.2537,5
2837,5/3/2011,Musim Semi,0,Mei,3,Tidak,Senin,Iya,Cerah,0.54,0.5152,0.83,0.2836,2
2838,5/3/2011,Musim Semi,0,Mei,4,Tidak,Senin,Iya,Cerah,0.52,0.5,0.88,0.2239,4
2839,5/3/2011,Musim Semi,0,Mei,5,Tidak,Senin,Iya,Cerah,0.52,0.5,0.88,0.1343,14
2840,5/3/2011,Musim Semi,0,Mei,6,Tidak,Senin,Iya,Berawan,0.52,0.5,0.94,0.1642,109
2841,5/3/2011,Musim Semi,0,Mei,7,Tidak,Senin,Iya,Berawan,0.54,0.5152,0.88,0.2239,265
2842,5/3/2011,Musim Semi,0,Mei,8,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.83,0.2836,459
2843,5/3/2011,Musim Semi,0,Mei,9,Tidak,Senin,Iya,Berawan,0.6,0.5758,0.78,0.3582,186
2844,5/3/2011,Musim Semi,0,Mei,10,Tidak,Senin,Iya,Berawan,0.64,0.6061,0.69,0.3582,127
2845,5/3/2011,Musim Semi,0,Mei,11,Tidak,Senin,Iya,Berawan,0.66,0.6212,0.65,0.3284,140
2846,5/3/2011,Musim Semi,0,Mei,12,Tidak,Senin,Iya,Berawan,0.68,0.6364,0.61,0.4925,217
2847,5/3/2011,Musim Semi,0,Mei,13,Tidak,Senin,Iya,Berawan,0.7,0.6515,0.58,0.6119,194
2848,5/3/2011,Musim Semi,0,Mei,14,Tidak,Senin,Iya,Berawan,0.7,0.6515,0.58,0.5224,158
2849,5/3/2011,Musim Semi,0,Mei,15,Tidak,Senin,Iya,Berawan,0.7,0.6515,0.58,0.4478,154
2850,5/3/2011,Musim Semi,0,Mei,16,Tidak,Senin,Iya,Cerah,0.72,0.6667,0.54,0.4627,271
2851,5/3/2011,Musim Semi,0,Mei,17,Tidak,Senin,Iya,Cerah,0.7,0.6515,0.54,0.4627,517
2852,5/3/2011,Musim Semi,0,Mei,18,Tidak,Senin,Iya,Cerah,0.7,0.6515,0.48,0.4179,544
2853,5/3/2011,Musim Semi,0,Mei,19,Tidak,Senin,Iya,Cerah,0.68,0.6364,0.57,0.3582,365
2854,5/3/2011,Musim Semi,0,Mei,20,Tidak,Senin,Iya,Cerah,0.66,0.6212,0.61,0.194,290
2855,5/3/2011,Musim Semi,0,Mei,21,Tidak,Senin,Iya,Berawan,0.64,0.6212,0.61,0.4478,225
2856,5/3/2011,Musim Semi,0,Mei,22,Tidak,Senin,Iya,Berawan,0.58,0.5455,0.6,0.3881,113
2857,5/3/2011,Musim Semi,0,Mei,23,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.68,0.3284,62
2858,5/4/2011,Musim Semi,0,Mei,0,Tidak,Selasa,Iya,Hujan,0.52,0.5,0.77,0.1642,27
2859,5/4/2011,Musim Semi,0,Mei,1,Tidak,Selasa,Iya,Hujan,0.5,0.4848,0.82,0.2836,7
2860,5/4/2011,Musim Semi,0,Mei,2,Tidak,Selasa,Iya,Hujan,0.5,0.4848,0.82,0.2836,4
2861,5/4/2011,Musim Semi,0,Mei,3,Tidak,Selasa,Iya,Hujan,0.42,0.4242,0.88,0.5224,1
2862,5/4/2011,Musim Semi,0,Mei,4,Tidak,Selasa,Iya,Hujan,0.38,0.3939,0.94,0.3284,3
2863,5/4/2011,Musim Semi,0,Mei,5,Tidak,Selasa,Iya,Hujan,0.36,0.3333,0.87,0.3284,9
2864,5/4/2011,Musim Semi,0,Mei,6,Tidak,Selasa,Iya,Hujan,0.34,0.303,0.93,0.3881,21
2865,5/4/2011,Musim Semi,0,Mei,7,Tidak,Selasa,Iya,Hujan,0.34,0.303,0.93,0.3582,52
2866,5/4/2011,Musim Semi,0,Mei,8,Tidak,Selasa,Iya,Hujan,0.34,0.303,0.93,0.3881,79
2867,5/4/2011,Musim Semi,0,Mei,9,Tidak,Selasa,Iya,Hujan,0.34,0.303,0.93,0.3582,40
2868,5/4/2011,Musim Semi,0,Mei,10,Tidak,Selasa,Iya,Berawan,0.34,0.3182,0.93,0.2836,31
2869,5/4/2011,Musim Semi,0,Mei,11,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.82,0.3284,72
2870,5/4/2011,Musim Semi,0,Mei,12,Tidak,Selasa,Iya,Berawan,0.44,0.4394,0.62,0.3582,124
2871,5/4/2011,Musim Semi,0,Mei,13,Tidak,Selasa,Iya,Berawan,0.46,0.4545,0.59,0.4478,143
2872,5/4/2011,Musim Semi,0,Mei,14,Tidak,Selasa,Iya,Cerah,0.5,0.4848,0.51,0.3881,107
2873,5/4/2011,Musim Semi,0,Mei,15,Tidak,Selasa,Iya,Cerah,0.48,0.4697,0.51,0.4179,129
2874,5/4/2011,Musim Semi,0,Mei,16,Tidak,Selasa,Iya,Cerah,0.5,0.4848,0.45,0.4627,195
2875,5/4/2011,Musim Semi,0,Mei,17,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.71,0.2537,410
2876,5/4/2011,Musim Semi,0,Mei,18,Tidak,Selasa,Iya,Cerah,0.42,0.4242,0.67,0.2537,396
2877,5/4/2011,Musim Semi,0,Mei,19,Tidak,Selasa,Iya,Cerah,0.42,0.4242,0.58,0.3582,296
2878,5/4/2011,Musim Semi,0,Mei,20,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.62,0.3284,191
2879,5/4/2011,Musim Semi,0,Mei,21,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.62,0.1642,150
2880,5/4/2011,Musim Semi,0,Mei,22,Tidak,Selasa,Iya,Cerah,0.38,0.3939,0.62,0.2239,89
2881,5/4/2011,Musim Semi,0,Mei,23,Tidak,Selasa,Iya,Cerah,0.36,0.3485,0.62,0.2239,57
2882,5/5/2011,Musim Semi,0,Mei,0,Tidak,Rabu,Iya,Cerah,0.36,0.3485,0.66,0.194,27
2883,5/5/2011,Musim Semi,0,Mei,1,Tidak,Rabu,Iya,Cerah,0.34,0.3333,0.71,0.194,10
2884,5/5/2011,Musim Semi,0,Mei,2,Tidak,Rabu,Iya,Cerah,0.34,0.3182,0.66,0.2239,5
2885,5/5/2011,Musim Semi,0,Mei,3,Tidak,Rabu,Iya,Cerah,0.34,0.3182,0.66,0.2537,4
2886,5/5/2011,Musim Semi,0,Mei,4,Tidak,Rabu,Iya,Cerah,0.34,0.3182,0.66,0.2537,7
2887,5/5/2011,Musim Semi,0,Mei,5,Tidak,Rabu,Iya,Cerah,0.34,0.3182,0.66,0.2537,30
2888,5/5/2011,Musim Semi,0,Mei,6,Tidak,Rabu,Iya,Cerah,0.34,0.3182,0.66,0.2537,89
2889,5/5/2011,Musim Semi,0,Mei,7,Tidak,Rabu,Iya,Cerah,0.38,0.3939,0.58,0.2537,271
2890,5/5/2011,Musim Semi,0,Mei,8,Tidak,Rabu,Iya,Cerah,0.42,0.4242,0.5,0.2537,440
2891,5/5/2011,Musim Semi,0,Mei,9,Tidak,Rabu,Iya,Cerah,0.46,0.4545,0.44,0.2836,184
2892,5/5/2011,Musim Semi,0,Mei,10,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.39,0.2836,128
2893,5/5/2011,Musim Semi,0,Mei,11,Tidak,Rabu,Iya,Cerah,0.52,0.5,0.36,0.4478,148
2894,5/5/2011,Musim Semi,0,Mei,12,Tidak,Rabu,Iya,Cerah,0.52,0.5,0.34,0.3582,196
2895,5/5/2011,Musim Semi,0,Mei,13,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.3,0.5821,192
2896,5/5/2011,Musim Semi,0,Mei,14,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.28,0.4478,154
2897,5/5/2011,Musim Semi,0,Mei,15,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.26,0.4925,147
2898,5/5/2011,Musim Semi,0,Mei,16,Tidak,Rabu,Iya,Cerah,0.58,0.5455,0.24,0.4179,269
2899,5/5/2011,Musim Semi,0,Mei,17,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.26,0.3881,533
2900,5/5/2011,Musim Semi,0,Mei,18,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.26,0.2836,520
2901,5/5/2011,Musim Semi,0,Mei,19,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.28,0.2239,361
2902,5/5/2011,Musim Semi,0,Mei,20,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.34,0.1642,258
2903,5/5/2011,Musim Semi,0,Mei,21,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.36,0.194,180
2904,5/5/2011,Musim Semi,0,Mei,22,Tidak,Rabu,Iya,Cerah,0.48,0.4697,0.39,0.194,165
2905,5/5/2011,Musim Semi,0,Mei,23,Tidak,Rabu,Iya,Cerah,0.46,0.4545,0.41,0.194,115
2906,5/6/2011,Musim Semi,0,Mei,0,Tidak,Kamis,Iya,Cerah,0.44,0.4394,0.44,0.1642,56
2907,5/6/2011,Musim Semi,0,Mei,1,Tidak,Kamis,Iya,Cerah,0.4,0.4091,0.62,0.1642,32
2908,5/6/2011,Musim Semi,0,Mei,2,Tidak,Kamis,Iya,Cerah,0.38,0.3939,0.62,0.1045,16
2909,5/6/2011,Musim Semi,0,Mei,3,Tidak,Kamis,Iya,Cerah,0.36,0.3636,0.71,0.1045,9
2910,5/6/2011,Musim Semi,0,Mei,4,Tidak,Kamis,Iya,Cerah,0.36,0.3636,0.71,0.1045,1
2911,5/6/2011,Musim Semi,0,Mei,5,Tidak,Kamis,Iya,Cerah,0.34,0.3485,0.81,0.1045,16
2912,5/6/2011,Musim Semi,0,Mei,6,Tidak,Kamis,Iya,Cerah,0.36,0.3636,0.81,0.0896,82
2913,5/6/2011,Musim Semi,0,Mei,7,Tidak,Kamis,Iya,Cerah,0.4,0.4091,0.82,0,222
2914,5/6/2011,Musim Semi,0,Mei,8,Tidak,Kamis,Iya,Cerah,0.42,0.4242,0.77,0.2537,450
2915,5/6/2011,Musim Semi,0,Mei,9,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.67,0.2836,188
2916,5/6/2011,Musim Semi,0,Mei,10,Tidak,Kamis,Iya,Berawan,0.54,0.5152,0.49,0.3284,127
2917,5/6/2011,Musim Semi,0,Mei,11,Tidak,Kamis,Iya,Berawan,0.54,0.5152,0.49,0.3284,165
2918,5/6/2011,Musim Semi,0,Mei,12,Tidak,Kamis,Iya,Cerah,0.56,0.5303,0.49,0.3582,246
2919,5/6/2011,Musim Semi,0,Mei,13,Tidak,Kamis,Iya,Cerah,0.58,0.5455,0.4,0.3284,253
2920,5/6/2011,Musim Semi,0,Mei,14,Tidak,Kamis,Iya,Cerah,0.6,0.6212,0.4,0.4478,213
